gene,log2FC,pval,-log10p,gene_name
YML062C,-1.109997516718604,0.2716267516642252,0.5660274599879245,MFT1
YMR127C,-1.2482618732687203,0.271878065191218,0.565625829377139,SAS2
YPL242C,0.9068331312970567,0.2719675910017853,0.5654828455528654,IQG1
YMR192W,0.7940194285091978,0.2721022025038101,0.5652679428531722,GYL1
YPR051W,-0.47407504480422696,0.27228015553050294,0.5649840099918555,MAK3
YKL139W,-1.1539054794501868,0.27230935945770257,0.5649374314070839,CTK1
YDR435C,1.1492252244291616,0.2723951703143943,0.5648005969222576,PPM1
YIR030C,1.2910429022445662,0.2727819883814515,0.5641843092530672,DCG1
YHR151C,-1.2165280727522596,0.2733611095129179,0.5632632714994605,MTC6
YDR036C,0.8281487460314942,0.27344532600243454,0.5631294956160913,EHD3
YCR075W-A,0.6705821860079259,0.2734630092691516,0.5631014114028341,EGO2
YDR374W-A,0.9334731306002697,0.2736941303397658,0.562734516394717,WIP1
YNR076W,0.476862399300378,0.2737378195199787,0.5626651964731066,PAU6
YIR019C,1.5124780890708174,0.27381439007672187,0.5625437316341242,YIR019C
YBL059C-A,0.9120180214082304,0.2738957724139254,0.5624146710372886,CMC2
YJL138C,-0.2863766708779909,0.27457999138306044,0.5613311129424028,TIF2
YKL097C,1.0670210163008487,0.2746425500957163,0.5612321770766396,YKL097C
YOR194C,-0.5707317413826274,0.2747428735799039,0.5610735637090669,TOA1
YFR035C,0.9181409563715183,0.274841096937513,0.5609183267846067,YFR035C
YCR054C,-1.9658164982117206,0.2749651800119822,0.5607222992101184,CTR86
YCL001W,0.8488819934041162,0.27504331674363414,0.5605989034741657,RER1
YKR064W,0.9940175638456953,0.27506278445774757,0.5605681649646317,OAF3
YNL020C,1.2254182556277682,0.2754925051320115,0.5598902117816553,ARK1
YDR108W,2.2681042923206896,0.27555717608720975,0.5597882745514267,TRS85
YML081W,0.654254452875428,0.2756504300339076,0.5596413256544839,TDA9
YOR011W-A,0.8735095297168789,0.2758649826671691,0.5593034238397459,YOR011W-A
YMR320W,1.0770905564572466,0.2759525805672844,0.5591655402800311,YMR320W
YPR196W,2.1081406568418464,0.2760305077209129,0.5590429157512938,YPR196W
YML077W,-0.9528116626997928,0.27610298749299145,0.55892889417674,BET5
YOL006C,-0.7525522354130314,0.27633653944883796,0.5585616853628949,TOP1
YBR162C,0.45537796205931574,0.27635077172586764,0.5585393182874969,TOS1
YOR108W,-1.0920428972437344,0.276495499852333,0.558311932732534,LEU9
YDR119W-A,3.8064962335722674,0.27657286876210213,0.5581904255456849,COX26
YAL067C,2.1191007722288915,0.2766736752858299,0.5580321607794597,SEO1
YGR218W,0.9083446627712574,0.27686129148972727,0.5577377595579323,CRM1
YGL171W,-1.0471310844147055,0.27690615972688554,0.5576673833456416,ROK1
YCR036W,1.093899103509871,0.2769690988066336,0.5575686820777038,RBK1
YER003C,-0.5089822536564075,0.27700971840435273,0.5575049942014527,PMI40
YIL009W,1.7924181397981156,0.2773853471049178,0.5569164842849249,FAA3
YCR048W,0.8380026797409039,0.27742022256965193,0.5568618841772992,ARE1
YGR171C,1.2705521044050734,0.277489174224107,0.5567539554834436,MSM1
YMR087W,0.9661208682793163,0.2775593646073322,0.5566441153734452,YMR087W
YLR390W,0.7149526967809964,0.27781121321943436,0.5562502289330202,ECM19
YHR006W,0.8125532412965062,0.2783937202984372,0.5553405652917038,STP2
YLR161W,0.3447192671752156,0.27849400084759834,0.5551841557033436,YLR161W
YBR290W,0.7324250669517766,0.2785941609828252,0.5550279901357196,BSD2
YJL087C,1.1097175121313554,0.27869371468148424,0.5548728257249057,TRL1
YOR330C,0.5604891774020996,0.278709401580156,0.5548483811772009,MIP1
YBR282W,1.42074137104804,0.27882650056140873,0.5546659518773227,MRPL27
YCR030C,0.7766972543630339,0.2789769313396455,0.55443170714255,SYP1
YHL028W,2.0507978647346885,0.2790766018533495,0.5542765738014073,WSC4
YGL175C,0.9543678727117012,0.27928674577644114,0.5539496742980619,SAE2
YGR001C,0.8975980529439167,0.2793557204757224,0.5538424309957688,EFM5
YDR183C-A,-0.6130974174327625,0.27945757099247814,0.5536841200945388,YDR183C-A
YFL062W,0.7301638968252974,0.2794748582011157,0.5536572555258394,COS4
YPR082C,0.6029519314810867,0.27947708861149145,0.5536537895573457,DIB1
YLR385C,1.005329573814891,0.2795720965598371,0.5535061766846499,SWC7
YOR384W,-0.8722096422039756,0.2796258771679207,0.5534226405400517,FRE5
YCR107W,1.3604192868176073,0.2796858099480301,0.5533295672988312,AAD3
YNL286W,1.8650925811927512,0.27968712037662763,0.5533275324777736,CUS2
YML018C,-0.7873232357173467,0.27976873697127064,0.5532008177907393,YML018C
YEL018W,-0.7098094628870284,0.279963935291429,0.5528979104888823,EAF5
YLR346C,1.0958420142557723,0.28007485096261664,0.5527258864585276,CIS1
YOL059W,-0.8937938183127502,0.2801519506803499,0.5526063492208193,GPD2
YLR376C,1.2218269881678128,0.2803350138084453,0.5523226555250298,PSY3
YPR174C,1.1813002631026999,0.28034068698397213,0.5523138667409866,YPR174C
YDL170W,-1.6344886983895388,0.28043576435609624,0.5521666010048298,UGA3
YNL233W,-0.8154009887891208,0.28064045626043393,0.5518497222449696,BNI4
YPL145C,0.49514003527722317,0.2806411624906127,0.5518486293466478,KES1
YPR012W,1.6474625721708334,0.2807039525822529,0.5517514720375378,YPR012W
YJR159W,1.1938111497891446,0.28075946795226525,0.5516655892603026,SOR1
YLR082C,1.9025837604865954,0.28109022988128324,0.5511542493138907,SRL2
YIR028W,-1.9325413810677934,0.28131012217673085,0.5508146406523995,DAL4
YGL082W,-0.8274664242284641,0.28135146281823975,0.5507508224959916,YGL082W
YOL159C-A,-0.7812494497281434,0.28174002394890874,0.5501514528174162,YOL159C-A
YDR040C,0.8065223396744454,0.2817529596959049,0.5501315131776912,ENA1
YKL159C,0.7588998155683474,0.281954080306413,0.5498216161253269,RCN1
YIL039W,1.043455424098804,0.2821678323666982,0.5494924981008908,TED1
YLR152C,0.7945130091012295,0.28243416983360725,0.5490827620378529,YLR152C
YIL046W-A,0.9728675671086515,0.28245766021909646,0.5490466427517917,YIL046W-A
YNL262W,0.7635523829179239,0.28255254387368467,0.5489007783135946,POL2
YDR407C,0.8647007959239962,0.28271976965135914,0.5486438216827567,TRS120
YGL126W,1.054653282831083,0.282729919006148,0.5486282312284031,SCS3
YLR030W,4.163353556140565,0.2827735434476056,0.548561225964964,YLR030W
YLR341W,-1.179224493347866,0.28328153871500167,0.5477817272637142,SPO77
YBR097W,1.2082457366651345,0.2834744281570889,0.5474861121191128,VPS15
YDR005C,1.0869671485047887,0.28352177927409195,0.5474135743186668,MAF1
YBR049C,-0.9780474567711276,0.2835967757035122,0.5472987110846439,REB1
YER081W,0.6747596765553926,0.28398529655726806,0.5467041451267286,SER3
YML117W,0.7263562882401016,0.2842051788396615,0.5463680125415702,NAB6
YML006C,1.054846150945368,0.2842444776897003,0.5463079640445815,GIS4
YOR006C,0.7745297746721774,0.284506324984361,0.545908074171293,TSR3
YPL150W,-1.1129859711172196,0.28460503748960053,0.5457574172012267,YPL150W
YDR192C,0.9357504895626101,0.284741402698157,0.5455493798638453,NUP42
YPR055W,0.8182128177349208,0.2851269805273041,0.544961685041583,SEC8
YJL097W,0.8536426558010359,0.2851475663780609,0.5449303305950577,PHS1
YGL240W,1.2207444423575207,0.28517889654667156,0.5448826157501648,DOC1
YGR129W,0.8955585509966926,0.2852720688784015,0.5447407482370963,SYF2
YMR214W,-0.8971413611513102,0.28533638689838386,0.5446428423578518,SCJ1
YKR105C,-0.7206378032699798,0.2854768301759047,0.5444291341259677,VBA5
YML054C,1.6677500787246051,0.28553373072475613,0.5443425802295696,CYB2
YNL156C,1.0351980162486156,0.2856786951059588,0.5441221465368364,NSG2
YER044C,0.8260114043150876,0.28581815534891336,0.5439101880103316,ERG28
YIL074C,0.8085409618232067,0.2859560678226241,0.5437006835414261,SER33
YPL259C,-0.7345281909892782,0.2863993484454197,0.5430279743770339,APM1
YMR283C,2.5517790295967195,0.28670974117739173,0.5425575513237639,RIT1
YNL130C-A,0.5822794336031879,0.2871297426191418,0.5419218183487238,DGR1
YOL013W-B,-1.0512357581282816,0.28723776407360846,0.5417584625822206,YOL013W-B
YOR110W,0.9069259239936387,0.2874571679519362,0.5414268574366543,TFC7
YDL146W,0.956841533321263,0.2876354148167068,0.5411576429324692,LDB17
YAL017W,0.6609271782752079,0.28777085425109394,0.5409531939953103,PSK1
YGR269W,0.9023028229086744,0.28801348364172674,0.5405871798306251,YGR269W
YML066C,1.2195877646519997,0.2880204691567966,0.5405766465256576,SMA2
YGL064C,1.216078091455915,0.2880792662949319,0.5404879977339253,MRH4
YOL155W-A,-0.830628996871167,0.28876310529698884,0.5394582965231397,YOL155W-A
YNL128W,-0.9328165244932437,0.288827145495944,0.5393619919019934,TEP1
YPL037C,-0.26543452378035964,0.28896874409793893,0.5391491295613979,EGD1
YOL163W,-1.1882033329700796,0.28913264317053416,0.5389028735713868,YOL163W
YDR531W,0.9049307652488995,0.2893448676594978,0.5385842166594373,CAB1
YOR204W,-0.5469897500016158,0.2893650215819926,0.53855396752254,DED1
YDR087C,-0.8512148050290151,0.2894111553995587,0.5384847329436567,RRP1
YHR214W,0.9630241061007722,0.289430752320991,0.5384553265211773,YHR214W
YDR024W,-0.27264807383909667,0.2894586765166094,0.5384134279358035,FYV1
YDL071C,-0.956368187741691,0.28946588963931974,0.5384026057334867,YDL071C
YDL217C,-1.0647188837546144,0.28955396702291675,0.5382704806551097,TIM22
YLR116W,-0.8741990718015196,0.28967880207950386,0.5380832841429121,MSL5
YLR046C,1.0927793763620397,0.2899761787273259,0.5376376775224131,YLR046C
YNL196C,-1.3671580148378168,0.29043176405571997,0.5369558872841734,SLZ1
YGR049W,0.8548453900528946,0.290566435394842,0.5367545544037824,SCM4
YGL079W,-0.8591913171381796,0.2906501329913369,0.5366294739895798,KXD1
YOL142W,1.0101078950470337,0.29071948783718504,0.5365258551353815,RRP40
YJL013C,1.1184153980538074,0.2909543312307098,0.5361751733886103,MAD3
YGR219W,-0.5674099890090525,0.2910560338352428,0.5360233929975913,YGR219W
YNL235C,-0.39679141588791256,0.2911365024177302,0.5359033397183504,YNL235C
YLR151C,1.1393448917974431,0.2914853637252619,0.5353832474673654,PCD1
YCL045C,1.2804389124698679,0.29172318971786465,0.5350290464826372,EMC1
YMR030W,1.4892483493504944,0.2917364990921374,0.5350092329876653,RSF1
YML096W,1.1680894449528518,0.29184413607959003,0.5348490283906924,YML096W
YMR154C,1.8829834041353775,0.2919301812581265,0.5347210030720254,RIM13
YLL058W,1.148844512415749,0.2921974789723381,0.5343235354007824,YLL058W
YIL104C,1.3027516660310592,0.29239775884753716,0.5340259604552094,SHQ1
YNL151C,-0.6082833790184425,0.29268921903072853,0.5335932741555284,RPC31
YDR170C,0.6338846120448974,0.2930200483596931,0.5331026643076058,SEC7
YPL030W,-1.3045827381656796,0.2932036252876304,0.532830664205945,TRM44
YOR338W,0.47058384388902014,0.29321983569792226,0.5328066539396126,YOR338W
YPL255W,1.1067890447991142,0.2935711834752311,0.5322865763850368,BBP1
YDR049W,1.0193924213658725,0.2935780356464511,0.5322764397449695,VMS1
YJL004C,-0.8641821451275388,0.2938225392727439,0.5319148923227471,SYS1
YLR168C,0.9295390622162559,0.29402487883668427,0.5316159203213288,UPS2
YLR202C,0.5513089154240142,0.29429741766561357,0.5312135486326173,YLR202C
YPL084W,1.1887762769742323,0.2944229053171981,0.5310284060671987,BRO1
YNL033W,0.8491868836030858,0.2947344859413638,0.5305690457659733,YNL033W
YHR135C,0.6212120000513411,0.2947580904074542,0.5305342657202591,YCK1
YKR059W,-0.3311574386602989,0.29477811866630765,0.5305047572280863,TIF1
YOR019W,1.0047182915174275,0.29487426716816495,0.5303631254288326,YOR019W
YEL008W,0.7737086839634957,0.2949955759472275,0.5301844970934095,YEL008W
YBR155W,-0.9097900736425081,0.2950011853854909,0.5301762389189782,CNS1
YFL007W,0.6098266894433982,0.2950730342068613,0.530070477488397,BLM10
YIL091C,-0.8896702369243829,0.29526192767161286,0.5297925492018938,UTP25
YPR084W,-1.1597469926972117,0.29544034133382924,0.5295302035993168,YPR084W
YMR322C,0.7244559902057831,0.29599886066418746,0.5287099605904152,SNO4
YKL116C,1.34833917785394,0.29643784520370886,0.5280663522651416,PRR1
YFR052W,0.5591024947259278,0.2966294993898903,0.5277856611795562,RPN12
YNR044W,-1.1226362934401142,0.29670648372313363,0.5276729632402444,AGA1
YDR007W,-0.7833058267973482,0.2967878704820401,0.5275538523497559,TRP1
YDR132C,1.2807926465937929,0.29685074212485985,0.52746186100328,YDR132C
YKL194C,1.070388121331999,0.2969269902810111,0.5273503238005639,MST1
YER098W,0.8730196332199687,0.29704329101446303,0.5271802521016407,UBP9
YFR027W,3.6301202161435713,0.29719774531937837,0.5269544896593316,ECO1
YDL145C,0.5383602446945129,0.29746305011189306,0.5265669732266306,COP1
YFR012W-A,-0.5401219580857829,0.2976894213757135,0.5262365980700461,YFR012W-A
YGL003C,1.1212400531526283,0.2978006306407806,0.526074386894383,CDH1
YLR319C,-1.2340483734999905,0.29795642357747076,0.5258472472783692,BUD6
YER026C,-0.46069286784578384,0.29821444744673964,0.5254713203249871,CHO1
YGR150C,-0.802630669431241,0.2983391734321233,0.5252897178467001,CCM1
YLR021W,0.9195603671803856,0.2987028087808923,0.5247606935916964,IRC25
YGL090W,0.8981177417531112,0.29879850778391837,0.5246215757416063,LIF1
YHR189W,1.4358291227243702,0.2988458221943335,0.5245528111390827,PTH1
YHL014C,-1.963557200858757,0.299096059134068,0.5241893091606022,YLF2
YER023W,0.6398072609116506,0.2993572125498591,0.5238102737372068,PRO3
YPL162C,1.3038043883604387,0.29948684596089853,0.5236222479058941,YPL162C
YHR119W,-0.903122562415829,0.29949065255882784,0.5236167278839244,SET1
YNL270C,4.68199526816162,0.29978272644870224,0.5231933949171432,ALP1
YOR138C,0.7255819539595181,0.2999026164205346,0.5230197453373591,RUP1
YBR233W,1.9052491169490207,0.3001090638036382,0.5227208879458166,PBP2
YOR350C,-1.906696206327937,0.3003485480822785,0.5223744631385627,MNE1
YPL267W,0.8343855601516975,0.3004548753333335,0.5222207445108336,ACM1
YML095C,1.1381610339201238,0.30061317836740475,0.5219919846047565,RAD10
YKL082C,-0.6982135815213443,0.30068762925506887,0.5218844390653503,RRP14
YDR468C,0.6565069631353008,0.30073738608348743,0.5218125793471231,TLG1
YDR097C,-2.169126478062536,0.3011864720459205,0.5211645386059592,MSH6
YBL068W,-0.8109120815530614,0.3012932231233881,0.5210106366413344,PRS4
YLR068W,-0.8299692133174189,0.301945644533233,0.5200712305657668,FYV7
YPL210C,0.7624471638165377,0.302620960942765,0.5191009940044871,SRP72
YHR208W,0.441277128436349,0.30267425582654317,0.5190245166976883,BAT1
YHR215W,-0.7299874703584247,0.30280317036616433,0.518839582060595,PHO12
YDR215C,1.2401429973573688,0.3029583480344019,0.5186170759935793,YDR215C
YCL063W,-1.5445684891018299,0.30308258396766175,0.5184390187760697,VAC17
YOR349W,-1.6845632758652558,0.30342346580295765,0.5179508353005888,CIN1
YML013W,1.4987807533168966,0.3034925167370076,0.5178520129244437,UBX2
YGR167W,0.3002182079110733,0.303564142813077,0.5177495288836139,CLC1
YML083C,1.8062542847875285,0.30405432384783965,0.5170488162608303,YML083C
YDR498C,1.0314465891154585,0.304105391683213,0.5169758798969406,SEC20
YBR016W,0.9196059293997215,0.30441367892565174,0.5165358363020768,YBR016W
YMR203W,0.5002266404842752,0.3045246369714611,0.5163775658622208,TOM40
YDL093W,-1.2953439145200476,0.3046065679818857,0.5162607365628864,PMT5
YML099W-A,-0.7193311518161124,0.30520069136372135,0.5154144869192898,YML099W-A
YIL077C,0.7632718905562728,0.30530041973835387,0.5152725986167472,YIL077C
YER077C,1.3124469108315846,0.30563482829372274,0.5147971577078446,MRX1
YGL060W,-1.3039265075227036,0.3056511256879964,0.5147740004003422,YBP2
YJL200C,1.2184683288231402,0.30584942641417256,0.5144923296353412,ACO2
YGR235C,0.5596804919726244,0.3059134575607336,0.5144014173735765,YGR235C
YDL241W,-0.5080402959624863,0.3059307849616537,0.5143768189739043,YDL241W
YGL162W,-1.1280260938652427,0.30602770231615406,0.5142392584253145,SUT1
YPR126C,0.3426900453381775,0.3062942161445808,0.5138612040429508,YPR126C
YOR141C,0.6141029527963204,0.306299871887965,0.5138531848400532,ARP8
YBR079C,0.6227809991896457,0.3065110283489273,0.5135538948326203,RPG1
YIL009C-A,1.0816086780891518,0.30681072075875704,0.5131294690873874,EST3
YDR321W,-0.6050771776294923,0.30700990684824997,0.5128476101250639,ASP1
YBL016W,-0.7210665665980472,0.30732450071585465,0.5124028152674038,FUS3
YER030W,0.41999579076039417,0.3076069452480189,0.5120038631201562,CHZ1
YER122C,0.4997860311717099,0.3076563158000394,0.5119341649609634,GLO3
YLR288C,-1.1183409865385978,0.30778451582661104,0.5117532326533749,MEC3
YHR166C,1.4453716191788166,0.30780408695755584,0.5117256179959937,CDC23
YMR037C,0.8162733973034086,0.3078124470062598,0.511713822591483,MSN2
YJL061W,0.7788276691228989,0.30788195830076276,0.5116157597489409,NUP82
YAL059W,-0.68699097686967,0.3081320365424946,0.511263145661262,ECM1
YBR258C,0.891583853928058,0.3083314795243415,0.5109821331204221,SHG1
YER174C,0.7629153360027525,0.3083686995350449,0.5109297107413362,GRX4
YLR445W,1.5378943690163083,0.3084455144214523,0.5108215411151752,GMC2
YGL167C,0.5943592769549091,0.3084724150968256,0.510783666336951,PMR1
YFL051C,3.668401076458547,0.30867793835872337,0.5104944090389691,YFL051C
YKL187C,3.498269484169509,0.3088490732796386,0.5102536974512446,FAT3
YAL011W,0.6887963950862321,0.30889448227242233,0.5101898493548848,SWC3
YNL175C,-0.5344813071536423,0.3090600525746904,0.5099571258572555,NOP13
YOR162C,0.7713687539806099,0.30915344740993345,0.5098259062643676,YRR1
YMR223W,-1.0142350813873906,0.30926386094761266,0.5096708265471508,UBP8
YBL015W,0.9091425079416172,0.30937161955333503,0.5095195291521866,ACH1
YGR147C,0.7118593817633486,0.3095941224612915,0.5092072928433378,NAT2
YLR349W,-1.3129607617167516,0.3097118992528075,0.5090421085581059,YLR349W
YNL058C,-0.788811019112301,0.3099761049491909,0.5086717832259994,YNL058C
YMR071C,0.6068287140407782,0.3100533386454332,0.5085635878213617,TVP18
YOR095C,-0.7336674112898846,0.3104173957015791,0.508053948994021,RKI1
YNL172W,1.642164175503703,0.3105532142566237,0.5078639714041299,APC1
YCR071C,1.3438058194160953,0.3108850158644296,0.5074002097169167,IMG2
YDL203C,1.3524914684079732,0.3110745590252679,0.507135505852851,ACK1
YOR324C,-1.352426236493559,0.31163737331061125,0.5063504648336447,FRT1
YDR379W,0.8506999137372752,0.31175145799322673,0.5061915067445847,RGA2
YGL246C,-0.7579076463689872,0.3118762381800676,0.506017712836291,RAI1
YNL186W,0.6896943749241113,0.3119903183366006,0.5058588827707533,UBP10
YLR014C,-2.057860076243556,0.31223762218160006,0.5055147690459922,PPR1
YGR059W,1.119910667543488,0.31256380696849384,0.5050613121257953,SPR3
YMR188C,0.7096981753947025,0.3128938371190284,0.5046029908057312,MRPS17
YDR532C,1.0430720744456268,0.3129684170711777,0.5044994866828495,KRE28
YLL053C,1.8859348350381515,0.3130087101729167,0.5044435770624924,YLL053C
YPR200C,0.9525252895364601,0.31315838266431556,0.504235958555903,ARR2
YPR010C-A,1.0030908030409484,0.31330309482696456,0.5040353151098852,YPR010C-A
YOR058C,-1.2054842429612167,0.31340042761511683,0.5039004152995955,ASE1
YPL081W,-0.6362974404712146,0.3136282651180094,0.5035848043051439,RPS9A
YNR052C,0.6297844281202065,0.3138667957695643,0.5032546262458034,POP2
YEL019C,1.033891555065589,0.314023365303659,0.5030380364970977,MMS21
YMR085W,1.7948359261904558,0.3141099110403539,0.5029183601878422,YMR085W
YFL019C,2.3311554028803,0.3144637529771013,0.5024294067823004,YFL019C
YCR069W,0.6103598534580342,0.31466377373671695,0.5021532531841647,CPR4
YKL044W,-0.5174917067452249,0.3151052416777678,0.5015443724121745,MMO1
YDR038C,-1.1448961016107582,0.31520826287663734,0.5014024064277455,ENA5
YNR012W,1.103070489548806,0.31545331216623035,0.501064908270788,URK1
YOL105C,0.8026917748836946,0.3158160434432908,0.5005658116237583,WSC3
YDL179W,1.5251197854526624,0.31584160434554376,0.500530662967375,PCL9
YNL053W,-0.8684635681854505,0.3162475225730289,0.4999728679887018,MSG5
YPR164W,1.2733696786011908,0.31683489807303405,0.49916698868030596,MMS1
YML034C-A,0.5868402893035506,0.31695867781773346,0.4989973534463033,YML034C-A
YJL222W,-0.20308328896114242,0.3170773967529335,0.4988347160787299,VTH2
YFL011W,2.4530317771748518,0.3170987116874559,0.49880552242628706,HXT10
YJR055W,0.9995743714036595,0.3172311575735679,0.4986241640475869,HIT1
YGR041W,1.1835909689553297,0.3175264810601992,0.49822004958856064,BUD9
YGR169C,0.8693101855159959,0.317575585567335,0.4981528924569789,PUS6
YKL108W,2.825565541761265,0.31769711803057427,0.4979867248300625,SLD2
YJR112W,1.747032021144828,0.3178846547121523,0.49773043633400965,NNF1
YNL142W,2.6293504471713742,0.3183865516298205,0.4970452847669934,MEP2
YOR297C,1.819290576804682,0.31849172392373293,0.4969018484179649,TIM18
YDR386W,1.202087178891806,0.3187279301713179,0.49657987757492367,MUS81
YMR208W,0.8084657854009905,0.31896704961072286,0.4962541787339132,ERG12
YKR074W,0.6874899171399879,0.3190227399292767,0.4961783593446335,AIM29
YGL224C,0.8241768099049175,0.319034075862629,0.49616292769910986,SDT1
YLR312W-A,0.9010990884236632,0.31907370740455476,0.4961089814522809,MRPL15
YER138W-A,0.617022030548085,0.3193629455308787,0.4957154748131024,YER138W-A
YCR015C,0.9660011188765539,0.3194913348904832,0.49554091609800627,CTO1
YLR407W,0.967558398907572,0.3198380064161597,0.49506993022057855,YLR407W
YLR057W,-1.100743600808703,0.3203647285862134,0.4943553047713005,MNL2
YGL245W,0.36914583347394075,0.32045212675468104,0.4942368417745396,GUS1
YGR292W,2.372444654179751,0.32068634285180886,0.4939195350836999,MAL12
YCR092C,1.2055651266636052,0.32111647462053466,0.49333741273542847,MSH3
YPL209C,3.6568233318402528,0.3218162630615729,0.4923920125072415,IPL1
Q0160,-0.6101880131653835,0.32264980993226555,0.4912685863925685,SCEI
YOR376W,0.9618427146114428,0.32277847875430876,0.49109542955663144,YOR376W
YBR018C,0.07403194998239532,0.322778478754309,0.4910954295566311,GAL7
YJR128W,0.8726533018918505,0.3227784787543092,0.4910954295566308,YJR128W
YOR314W-A,0.37954678017056637,0.3227784787543092,0.4910954295566308,YOR314W-A
YOL015W,2.279412337758428,0.3227784787543092,0.4910954295566308,IRC10
YPR078C,0.5084191108072743,0.3227784787543093,0.49109542955663066,YPR078C
YOL085C,0.41547654447364246,0.3227784787543093,0.49109542955663066,YOL085C
YNL277W-A,0.1067723830425151,0.3227784787543093,0.49109542955663066,YNL277W-A
YPL062W,0.4888095582837482,0.3227784787543093,0.49109542955663066,YPL062W
YPR064W,0.7561236254256747,0.3227784787543093,0.49109542955663066,YPR064W
YDR402C,0.33153029160119374,0.3227784787543093,0.49109542955663066,DIT2
YNL285W,1.2213931880783948,0.32277847875430943,0.49109542955663055,YNL285W
YGL258W,0.5700278687002641,0.32277847875430954,0.4910954295566303,VEL1
YOR237W,0.018867174981881226,0.32277847875430954,0.4910954295566303,HES1
YCR022C,0.6989034071450471,0.32277847875430954,0.4910954295566303,YCR022C
YEL070W,1.6339137428514254,0.32277847875430965,0.4910954295566302,DSF1
YDL247W,0.21138310908532756,0.32277847875430965,0.4910954295566302,MPH2
YML003W,0.026887585965861317,0.32277847875430965,0.4910954295566302,YML003W
YJL215C,0.2868784790076661,0.32277847875430965,0.4910954295566302,YJL215C
YOL023W,0.6307484399321385,0.3227943655702462,0.49107405456677955,IFM1
YBR252W,0.565970179054823,0.32283584215019423,0.49101825466891535,DUT1
YDR181C,0.8694907067257603,0.32305933708398715,0.490717702432348,SAS4
YGL063W,1.3335178218633943,0.3230997567566357,0.49066336893775875,PUS2
YLR291C,0.8401540873659442,0.32314109521305123,0.490607807413038,GCD7
YJR079W,0.4837120576692905,0.3237297516071933,0.4898173859694419,YJR079W
YBR180W,-1.512955205845701,0.3239850262651267,0.489475061277038,DTR1
YGR289C,-0.066809689483699,0.3239850262651267,0.489475061277038,MAL11
YGR016W,-1.7635619240971265,0.32398502626512693,0.4894750612770377,YGR016W
YLR054C,-0.7864710858233699,0.32398502626512704,0.48947506127703755,OSW2
YFL026W,-2.226679499951245,0.32398502626512704,0.48947506127703755,STE2
YHR126C,-1.733719204830419,0.32398502626512704,0.48947506127703755,ANS1
YOL024W,-1.0494180077250208,0.32398502626512715,0.48947506127703744,YOL024W
YGL007W,-0.7490197543171515,0.32398502626512726,0.48947506127703727,BRP1
YDL152W,-0.6485974084318574,0.3239850262651278,0.48947506127703655,YDL152W
YGR117C,-0.7374627589953054,0.3243012157557448,0.4890514232202693,YGR117C
YER134C,0.9413789718719784,0.3244091890005063,0.48890685274789103,YER134C
YJL118W,-0.9439269739192988,0.3248628828464175,0.4882999060629299,YJL118W
YLR435W,-0.7191624151706549,0.3248673915254462,0.4882938786558655,TSR2
YOR017W,-1.1518098577342921,0.32491488531358304,0.48823039188226625,PET127
YML009C,0.5762101961816745,0.32498094841784475,0.4881420982196577,MRPL39
YDR044W,0.8299104104270397,0.3250029562759039,0.4881126885950555,HEM13
YGR036C,-3.42081915954642,0.32524591509839973,0.48778814922099445,CAX4
YPR204W,0.47382302171704344,0.3252536328333261,0.4877778440034055,YPR204W
YNL317W,1.4174475453101438,0.32526507869546784,0.48776256120006345,PFS2
YNR073C,3.438323644484282,0.3252890644220785,0.4877305365981871,MAN2
YMR022W,0.6659493915700649,0.325558347745463,0.48737116429094185,UBC7
YLR004C,2.644702048943652,0.32556494896383115,0.4873623583620933,THI73
YBR173C,0.48295574798092417,0.3257351121764094,0.487135424724784,UMP1
YKL080W,0.38298815929234037,0.32576444489080336,0.4870963179107548,VMA5
YBR273C,0.7534679345570617,0.32581184919832307,0.48703312522128056,UBX7
YDR363W,1.1211002039328137,0.3272135820353381,0.48516867785958206,ESC2
YNR063W,3.0934823053366,0.32722879318439846,0.48514848931937854,YNR063W
YER019W,0.8226172477158058,0.32730035227521936,0.4850535272581382,ISC1
YKL051W,0.8463895574378769,0.32742729840636686,0.48488511523249733,SFK1
YCL048W,-2.644038596023868,0.32743503634232163,0.48487485187573265,SPS22
YCR043C,-0.4851297168820026,0.3275202710184786,0.4847618153087647,YCR043C
YIL151C,0.6010903531798281,0.32766480720351665,0.484570201455818,ESL1
YGL002W,0.8331370177248277,0.32785008596628706,0.48432469812014634,ERP6
YKR088C,0.7463566532023742,0.32785457398270257,0.4843187530022205,TVP38
YGL226C-A,0.565315291549525,0.327903805875166,0.48425354258348263,OST5
YGL207W,0.4372151703903847,0.3281617153982379,0.4839120867842113,SPT16
YCR033W,-0.594401668340119,0.32816610824035664,0.48390627326534663,SNT1
YOL145C,0.5007448532460715,0.3282361447074382,0.48381359701030835,CTR9
YMR131C,-0.6792655768935921,0.3284842159815795,0.48348549391787643,RRB1
YDL024C,1.3482717225927952,0.3286505655975914,0.48326561597542367,DIA3
YLR098C,1.4065024342006236,0.3287839890768024,0.4830893396262078,CHA4
YMR244W,2.6927141120051385,0.329275237871555,0.48244092783682135,YMR244W
YJR093C,0.8468687004649845,0.3295483276850396,0.48208088787452025,FIP1
YOL038W,0.326106021697118,0.32961808404525306,0.4819889693486599,PRE6
YBR247C,-0.7909007455764214,0.3298706300081139,0.48165635009037244,ENP1
